time,province,city,temperature,temp_min,temp_max,humidity,feels_like,visibility,precipitation,cloudcover,wind_speed,wind_gust,wind_direction,pressure,weather_code,weather_main,weather_description,date
6/30/2025 6:54,TP Ho Chi Minh,Ho Chi Minh,26.68,25.98,26.68,80,29.05,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 6:56,TP Ho Chi Minh,Ho Chi Minh,26.68,25.98,26.68,80,29.05,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 6:58,TP Ho Chi Minh,Ho Chi Minh,26.68,25.98,26.68,80,29.05,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:00,TP Ho Chi Minh,Ho Chi Minh,26.68,25.98,26.68,80,29.05,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:02,TP Ho Chi Minh,Ho Chi Minh,26.65,25.95,26.65,79,26.65,10000,0.11,0,1.34,1.79,296,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:04,TP Ho Chi Minh,Ho Chi Minh,26.65,25.95,26.65,79,26.65,10000,0.11,0,1.34,1.79,296,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:06,TP Ho Chi Minh,Ho Chi Minh,27.2,25.95,27.2,78,29.98,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:08,TP Ho Chi Minh,Ho Chi Minh,27.2,25.95,27.2,78,29.98,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:10,TP Ho Chi Minh,Ho Chi Minh,26.65,25.95,26.65,79,26.65,10000,0.11,0,1.34,1.79,296,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:14,TP Ho Chi Minh,Ho Chi Minh,27.2,25.95,27.2,78,29.98,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:16,TP Ho Chi Minh,Ho Chi Minh,27.2,25.95,27.2,78,29.98,10000,0,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:18,TP Ho Chi Minh,Ho Chi Minh,27.76,26.95,27.76,78,31.23,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:20,TP Ho Chi Minh,Ho Chi Minh,27.76,26.95,27.76,78,31.23,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:22,TP Ho Chi Minh,Ho Chi Minh,27.76,26.95,27.76,78,31.23,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:24,TP Ho Chi Minh,Ho Chi Minh,27.76,26.95,27.76,78,31.23,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:26,TP Ho Chi Minh,Ho Chi Minh,27.76,26.95,27.76,78,31.23,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:28,TP Ho Chi Minh,Ho Chi Minh,27.76,26.95,27.76,78,31.23,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:30,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.14,0,1.03,0,0,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:33,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.14,0,1.03,0,0,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:35,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:37,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:39,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:41,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:43,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,76,32.21,10000,0.1,0,1.03,0,0,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:45,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,75,32.05,10000,0.12,0,2.57,0,280,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:47,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,75,32.05,10000,0.12,0,2.57,0,280,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:49,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,75,32.05,10000,0.12,0,2.57,0,280,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:51,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,75,32.05,10000,0.12,0,2.57,0,280,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:53,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,75,32.05,10000,0.12,0,2.57,0,280,1007,500,Rain,light rain,6/30/2025
6/30/2025 7:55,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,74,31.89,10000,0,0,2.57,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:57,TP Ho Chi Minh,Ho Chi Minh,28.87,26.95,28.87,74,33.18,10000,0,0,2.57,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 7:59,TP Ho Chi Minh,Ho Chi Minh,28.31,26.95,28.31,74,31.89,10000,0,0,2.57,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:01,TP Ho Chi Minh,Ho Chi Minh,28.87,26.95,28.87,74,33.18,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:03,TP Ho Chi Minh,Ho Chi Minh,28.87,26.95,28.87,74,33.18,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:05,TP Ho Chi Minh,Ho Chi Minh,28.87,26.95,28.87,74,33.18,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:07,TP Ho Chi Minh,Ho Chi Minh,29.42,26.95,29.42,73,34.31,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:09,TP Ho Chi Minh,Ho Chi Minh,29.42,26.95,29.42,73,34.31,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:11,TP Ho Chi Minh,Ho Chi Minh,29.42,26.95,29.42,73,34.31,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:13,TP Ho Chi Minh,Ho Chi Minh,29.42,26.95,29.42,73,34.31,10000,0.13,0,2.57,0,280,1006,500,Rain,light rain,6/30/2025
6/30/2025 8:15,TP Ho Chi Minh,Ho Chi Minh,29.42,26.95,29.42,73,34.31,10000,0,0,2.57,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:17,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:19,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:21,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:23,TP Ho Chi Minh,Ho Chi Minh,29.42,26.95,29.42,73,34.31,10000,0,0,2.57,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:25,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:27,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:29,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:31,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:33,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:35,TP Ho Chi Minh,Ho Chi Minh,28.87,27.95,28.87,73,32.99,10000,0.1,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 8:37,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:39,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:41,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:43,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:45,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:47,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:49,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:51,TP Ho Chi Minh,Ho Chi Minh,29.98,27.95,29.98,72,35.48,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:53,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:55,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:57,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 8:59,TP Ho Chi Minh,Ho Chi Minh,29.95,28.92,29.95,71,35.16,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:01,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:03,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:05,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:07,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:09,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:11,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:13,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:15,TP Ho Chi Minh,Ho Chi Minh,29.98,28.95,29.98,71,35.23,10000,0,0,4.12,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:17,TP Ho Chi Minh,Ho Chi Minh,30.54,29.95,30.54,69,36.12,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:19,TP Ho Chi Minh,Ho Chi Minh,30.54,29.95,30.54,69,36.12,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:21,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,68,37.24,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:23,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,68,37.24,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:25,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,68,37.24,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:27,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,68,37.24,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:29,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,68,37.24,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:31,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,68,37.24,10000,0,0,4.12,0,290,1006,800,Clear,clear sky,6/30/2025
6/30/2025 9:33,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,66,36.66,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:35,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,66,36.66,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:37,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,67,36.94,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:39,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,66,36.66,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:41,TP Ho Chi Minh,Ho Chi Minh,31.09,29.95,31.09,66,36.66,10000,0,0,4.12,0,290,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:43,TP Ho Chi Minh,Ho Chi Minh,30.54,30.54,30.95,67,35.59,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:45,TP Ho Chi Minh,Ho Chi Minh,30.54,30.54,30.95,67,35.59,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:47,TP Ho Chi Minh,Ho Chi Minh,30.54,30.54,30.95,67,35.59,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:49,TP Ho Chi Minh,Ho Chi Minh,30.54,30.54,30.95,67,35.59,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:51,TP Ho Chi Minh,Ho Chi Minh,31.09,30.95,31.09,65,36.37,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:53,TP Ho Chi Minh,Ho Chi Minh,31.09,30.95,31.09,65,36.37,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:56,TP Ho Chi Minh,Ho Chi Minh,31.09,30.95,31.09,67,36.94,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 9:58,TP Ho Chi Minh,Ho Chi Minh,31.12,30.98,31.12,67,37.02,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:00,TP Ho Chi Minh,Ho Chi Minh,31.12,30.98,31.12,67,37.02,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:02,TP Ho Chi Minh,Ho Chi Minh,31.12,30.98,31.12,67,37.02,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:04,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,65,37.76,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:06,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,65,37.76,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:08,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:10,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:12,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:14,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:16,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:18,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:20,TP Ho Chi Minh,Ho Chi Minh,32.2,30.95,32.2,62,38.19,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 10:22,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 10:24,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 10:26,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 10:28,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 10:30,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:32,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:34,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:36,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:38,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:40,TP Ho Chi Minh,Ho Chi Minh,31.65,30.95,31.65,63,37.15,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:42,TP Ho Chi Minh,Ho Chi Minh,31.62,30.92,31.62,63,37.07,10000,0,20,5.14,0,280,1007,801,Clouds,few clouds,6/30/2025
6/30/2025 10:44,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,64,37.45,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:46,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,64,37.45,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:48,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,64,37.45,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:50,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,64,37.45,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:52,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,65,37.76,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:54,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:56,TP Ho Chi Minh,Ho Chi Minh,31.62,31.62,31.92,64,37.38,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 10:58,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 11:00,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,64,37.45,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 11:02,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,64,37.45,10000,0,0,5.14,0,280,1007,800,Clear,clear sky,6/30/2025
6/30/2025 11:04,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,65,37.76,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:06,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,65,37.76,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:08,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,65,37.76,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:10,TP Ho Chi Minh,Ho Chi Minh,31.65,31.65,31.95,65,37.76,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:13,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:15,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:17,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:19,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:21,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:23,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,0,5.14,0,280,1006,800,Clear,clear sky,6/30/2025
6/30/2025 11:25,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:27,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:29,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:31,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:33,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:35,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:37,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:39,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:41,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:43,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:45,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,64,38.85,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:47,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,64,38.85,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:49,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,64,38.85,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:51,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,64,38.85,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:53,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,64,38.85,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:55,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:57,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 11:59,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:02,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:04,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:06,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:08,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:10,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:12,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:14,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,63,39.76,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
